epoch,step,train_dice,train_edge,train_focal,train_loss,val_IoU_1,val_batch_mIoU,val_brier,val_ece,val_foreground_iou,val_loss,val_mIoU,val_precision_1,val_recall_1
1,519,0.23163527250289917,0.07043858617544174,0.09454130381345749,0.3332204520702362,,,,,,,,,
1,529,0.2959590554237366,0.09320670366287231,0.10306602716445923,0.4083457589149475,,,,,,,,,
1,539,0.09123310446739197,0.029074762016534805,0.04456569254398346,0.1387062668800354,,,,,,,,,
1,549,0.23211324214935303,0.06509479135274887,0.08055125176906586,0.31917399168014526,,,,,,,,,
1,559,0.14826220273971558,0.0414714552462101,0.060815341770648956,0.21322467923164368,,,,,,,,,
1,569,0.2385677993297577,0.07010582089424133,0.11747631430625916,0.36305469274520874,,,,,,,,,
1,579,0.2293664813041687,0.07252275198698044,0.15063393115997314,0.38725268840789795,,,,,,,,,
1,589,0.1309334933757782,0.0499587208032608,0.1346922218799591,0.2706215977668762,,,,,,,,,
1,599,0.2329367995262146,0.06884709000587463,0.10434974730014801,0.3441712260246277,,,,,,,,,
1,609,0.187740296125412,0.05388960987329483,0.05316690355539322,0.24629615247249603,,,,,,,,,
1,619,0.09963023662567139,0.03472597897052765,0.06385649740695953,0.16695933043956757,,,,,,,,,
1,629,0.14051896333694458,0.03635886684060097,0.04389918968081474,0.18805404007434845,,,,,,,,,
1,639,0.17227518558502197,0.05703399330377579,0.07887262105941772,0.2568511962890625,,,,,,,,,
1,649,0.17287185788154602,0.05551554262638092,0.07033434510231018,0.2487577497959137,,,,,,,,,
1,659,0.21465110778808594,0.06736427545547485,0.09896969050168991,0.32035723328590393,,,,,,,,,
1,669,0.08141782879829407,0.021153301000595093,0.058704838156700134,0.14223799109458923,,,,,,,,,
1,679,0.13126233220100403,0.032201506197452545,0.05131189525127411,0.1857943832874298,,,,,,,,,
1,689,0.2112724781036377,0.07123114168643951,0.12036193907260895,0.3387575149536133,,,,,,,,,
1,699,0.14277487993240356,0.03735155239701271,0.04338550940155983,0.18989554047584534,,,,,,,,,
1,709,0.23416489362716675,0.07572293281555176,0.07777956873178482,0.31951674818992615,,,,,,,,,
1,719,0.2532690465450287,0.07973846793174744,0.20794683694839478,0.46918973326683044,,,,,,,,,
1,729,0.23783165216445923,0.06985847651958466,0.09269418567419052,0.33751168847084045,,,,,,,,,
1,739,0.24249565601348877,0.07513552904129028,0.08626817166805267,0.33627739548683167,,,,,,,,,
1,749,0.13294515013694763,0.04452701285481453,0.05643408000469208,0.1938319355249405,,,,,,,,,
1,759,0.14576616883277893,0.04623560607433319,0.08180320262908936,0.23219293355941772,,,,,,,,,
1,769,0.13845399022102356,0.0430939756333828,0.046283237636089325,0.18904663622379303,,,,,,,,,
1,779,0.22047889232635498,0.07925546169281006,0.1374349743127823,0.3658393919467926,,,,,,,,,
1,789,0.16367673873901367,0.0532023161649704,0.1457824856042862,0.3147794306278229,,,,,,,,,
1,799,0.19757333397865295,0.05739289149641991,0.09705833345651627,0.3003709614276886,,,,,,,,,
1,809,0.19426774978637695,0.06125437840819359,0.09204849600791931,0.2924416959285736,,,,,,,,,
1,819,0.16778939962387085,0.051808878779411316,0.0773322582244873,0.2503025531768799,,,,,,,,,
1,829,0.1190204918384552,0.03348121792078018,0.12106458842754364,0.24343320727348328,,,,,,,,,
1,839,0.19461026787757874,0.06408022344112396,0.06472580134868622,0.26574409008026123,,,,,,,,,
1,849,0.22985327243804932,0.08054248988628387,0.16628828644752502,0.4041958153247833,,,,,,,,,
1,859,0.13093778491020203,0.04363229125738144,0.08766292035579681,0.22296392917633057,,,,,,,,,
1,869,0.17500969767570496,0.05151526257395744,0.09086722135543823,0.27102845907211304,,,,,,,,,
1,879,0.19420918822288513,0.06410712748765945,0.09087537229061127,0.29149526357650757,,,,,,,,,
1,889,0.13796409964561462,0.040236733853816986,0.1163492351770401,0.25833702087402344,,,,,,,,,
1,899,0.15098434686660767,0.042174331843853,0.04873932898044586,0.20394110679626465,,,,,,,,,
1,909,0.24129223823547363,0.07874786853790283,0.19564318656921387,0.4448102116584778,,,,,,,,,
1,919,0.18868932127952576,0.06022460758686066,0.11792044341564178,0.3126322031021118,,,,,,,,,
1,929,0.18742331862449646,0.06309175491333008,0.14291179180145264,0.3366442918777466,,,,,,,,,
1,939,0.17917653918266296,0.05275330692529678,0.04858022555708885,0.23303209245204926,,,,,,,,,
1,949,0.2614780068397522,0.08053289353847504,0.11047768592834473,0.3800089955329895,,,,,,,,,
1,959,0.21017205715179443,0.06285735964775085,0.06602724641561508,0.2824850380420685,,,,,,,,,
1,969,0.15458989143371582,0.05006791278719902,0.25284767150878906,0.4124443531036377,,,,,,,,,
1,979,0.1343991756439209,0.04447552561759949,0.06560251116752625,0.20444923639297485,,,,,,,,,
1,989,0.1538572609424591,0.058325834572315216,0.23753070831298828,0.39722055196762085,,,,,,,,,
1,999,0.23258137702941895,0.07020173221826553,0.11538282036781311,0.3549843728542328,,,,,,,,,
1,1009,0.1664322316646576,0.048898763954639435,0.08377975225448608,0.25510185956954956,,,,,,,,,
1,1019,0.17678284645080566,0.04600150138139725,0.07062901556491852,0.2520120143890381,,,,,,,,,
1,1029,0.15355098247528076,0.04113386571407318,0.05925513058900833,0.21691949665546417,,,,,,,,,
1,1035,,,,,0.5233254432678223,0.5250223278999329,0.09723152965307236,0.010256296955049038,0.5233254432678223,0.3305729031562805,0.5233254432678223,0.6236447691917419,0.7648886442184448
