epoch,step,train_dice,train_edge,train_focal,train_loss,val_IoU_1,val_batch_mIoU,val_brier,val_ece,val_foreground_iou,val_loss,val_mIoU,val_precision_1,val_recall_1
1,1039,0.260002076625824,0.09835977107286453,0.1458396464586258,0.4156776964664459,,,,,,,,,
1,1049,0.26367777585983276,0.10373620688915253,0.09581524133682251,0.36986663937568665,,,,,,,,,
1,1059,0.3822748363018036,0.13419759273529053,0.12850753962993622,0.5242021083831787,,,,,,,,,
1,1069,0.26689037680625916,0.08216734230518341,0.17571376264095306,0.4508208632469177,,,,,,,,,
1,1079,0.0919761061668396,0.02569366618990898,0.028340157121419907,0.12288563698530197,,,,,,,,,
1,1089,0.17183595895767212,0.06587748974561691,0.08978823572397232,0.2682119309902191,,,,,,,,,
1,1099,0.18408247828483582,0.058971960097551346,0.10624605417251587,0.29622572660446167,,,,,,,,,
1,1109,0.16754406690597534,0.05658312141895294,0.06277645379304886,0.23597882688045502,,,,,,,,,
1,1119,0.22431647777557373,0.08555164188146591,0.09078299254179001,0.3236546516418457,,,,,,,,,
1,1129,0.2304840385913849,0.05578991025686264,0.11458999663591385,0.3506530225276947,,,,,,,,,
1,1139,0.25966018438339233,0.08814448863267899,0.10358721017837524,0.3720618486404419,,,,,,,,,
1,1149,0.14200490713119507,0.04275224730372429,0.05512276664376259,0.20140288770198822,,,,,,,,,
1,1159,0.286586195230484,0.08239889144897461,0.10623158514499664,0.4010576903820038,,,,,,,,,
1,1169,0.27617916464805603,0.0812855064868927,0.13552254438400269,0.4198302626609802,,,,,,,,,
1,1179,0.1978721022605896,0.08341431617736816,0.14727124571800232,0.35348477959632874,,,,,,,,,
1,1189,0.1703374981880188,0.06380869448184967,0.1322266161441803,0.308944970369339,,,,,,,,,
1,1199,0.1887967884540558,0.05217445641756058,0.07994002103805542,0.27395424246788025,,,,,,,,,
1,1209,0.25134676694869995,0.08396461606025696,0.07169244438409805,0.3314356803894043,,,,,,,,,
1,1219,0.11916160583496094,0.04428471624851227,0.07193900644779205,0.19552908837795258,,,,,,,,,
1,1229,0.16342705488204956,0.05015549063682556,0.08187978714704514,0.2503224015235901,,,,,,,,,
1,1239,0.13974440097808838,0.048564646393060684,0.14885547757148743,0.2934563457965851,,,,,,,,,
1,1249,0.2357509434223175,0.06742125749588013,0.10894270986318588,0.3514357805252075,,,,,,,,,
1,1259,0.1281910538673401,0.03390047699213028,0.05177029222249985,0.18335139751434326,,,,,,,,,
1,1269,0.12335079908370972,0.04620432108640671,0.17024676501750946,0.2982180118560791,,,,,,,,,
1,1279,0.17924171686172485,0.05875890702009201,0.0694471150636673,0.25456473231315613,,,,,,,,,
