epoch,step,train_dice,train_edge,train_focal,train_loss,val_IoU_1,val_batch_mIoU,val_brier,val_ece,val_foreground_iou,val_loss,val_mIoU,val_precision_1,val_recall_1
2,2429,0.18304681777954102,0.04501233249902725,0.04167682304978371,0.22922487556934357,,,,,,,,,
2,2439,0.10641050338745117,0.04288668930530548,0.049790821969509125,0.1604900062084198,,,,,,,,,
2,2449,0.08763986825942993,0.02905520610511303,0.03369249403476715,0.12423788011074066,,,,,,,,,
2,2459,0.13083305954933167,0.03316981717944145,0.07426289469003677,0.20841293036937714,,,,,,,,,
2,2469,0.16380363702774048,0.055096887052059174,0.11194129288196564,0.2812545895576477,,,,,,,,,
2,2479,0.021795541048049927,0.005534549709409475,0.0021114307455718517,0.024460427463054657,,,,,,,,,
2,2489,0.13150674104690552,0.04532334953546524,0.04749929904937744,0.18353837728500366,,,,,,,,,
2,2499,0.2194998860359192,0.075551338493824,0.11060579866170883,0.3376608192920685,,,,,,,,,
2,2509,0.12042820453643799,0.02664177119731903,0.09067891538143158,0.2137712985277176,,,,,,,,,
2,2519,0.15563905239105225,0.046864792704582214,0.07422928512096405,0.23455481231212616,,,,,,,,,
2,2529,0.03936067223548889,0.010565752163529396,0.011073533445596695,0.05149077996611595,,,,,,,,,
2,2539,0.29139673709869385,0.10870902985334396,0.19853296875953674,0.500800609588623,,,,,,,,,
2,2549,0.1270557940006256,0.03568784147500992,0.03127260506153107,0.1618971824645996,,,,,,,,,
2,2559,0.17094939947128296,0.05188443511724472,0.054231543093919754,0.23036938905715942,,,,,,,,,
2,2569,0.025119811296463013,0.0054869926534593105,0.002037502359598875,0.02770601399242878,,,,,,,,,
2,2579,0.08440876007080078,0.029700571671128273,0.04218786209821701,0.12956668436527252,,,,,,,,,
2,2589,0.10827597975730896,0.04208776727318764,0.04559691250324249,0.15808166563510895,,,,,,,,,
2,2599,0.19065862894058228,0.04910401254892349,0.1027383804321289,0.2983074188232422,,,,,,,,,
2,2609,0.14338377118110657,0.04416025057435036,0.06899753957986832,0.21679732203483582,,,,,,,,,
2,2619,0.2490326166152954,0.05973220244050026,0.12292101234197617,0.37792685627937317,,,,,,,,,
2,2629,0.0778038501739502,0.026700934395194054,0.04273722693324089,0.12321117520332336,,,,,,,,,
2,2639,0.16791421175003052,0.06508827954530716,0.10527896881103516,0.27970200777053833,,,,,,,,,
2,2649,0.16593989729881287,0.06525613367557526,0.055913545191287994,0.2283790409564972,,,,,,,,,
2,2659,0.1523641049861908,0.06445105373859406,0.15093708038330078,0.30974629521369934,,,,,,,,,
2,2669,0.10842621326446533,0.0292519498616457,0.036730047315359116,0.1480814665555954,,,,,,,,,
2,2679,0.038500308990478516,0.00995304249227047,0.007008540444076061,0.04650415480136871,,,,,,,,,
2,2689,0.09243112802505493,0.03360868990421295,0.05032700300216675,0.14611899852752686,,,,,,,,,
2,2699,0.18219617009162903,0.06671552360057831,0.08826510608196259,0.2771328091621399,,,,,,,,,
2,2709,0.08226442337036133,0.023038219660520554,0.03267565369606018,0.11724390089511871,,,,,,,,,
2,2719,0.09336063265800476,0.033389464020729065,0.029333967715501785,0.12603354454040527,,,,,,,,,
2,2729,0.03797537088394165,0.012058835476636887,0.0066219596192240715,0.045803215354681015,,,,,,,,,
2,2739,0.09294509887695312,0.029195673763751984,0.027925334870815277,0.12379000335931778,,,,,,,,,
2,2749,0.09560313820838928,0.04019962623715401,0.07623633742332458,0.17585943639278412,,,,,,,,,
2,2759,0.06740400195121765,0.01806277222931385,0.03531667962670326,0.10452695190906525,,,,,,,,,
2,2769,0.10327458381652832,0.02507747709751129,0.01941494829952717,0.12519727647304535,,,,,,,,,
2,2779,0.18189087510108948,0.05975969135761261,0.03778735175728798,0.22565418481826782,,,,,,,,,
2,2789,0.2382151484489441,0.07936424762010574,0.180585116147995,0.4267366826534271,,,,,,,,,
2,2799,0.13517603278160095,0.055137328803539276,0.09426766633987427,0.23495742678642273,,,,,,,,,
2,2809,0.143660306930542,0.061881229281425476,0.06384827941656113,0.21369671821594238,,,,,,,,,
2,2819,0.14939332008361816,0.05592946708202362,0.07713285088539124,0.2321191132068634,,,,,,,,,
2,2829,0.12345176935195923,0.05052096024155617,0.11075389385223389,0.23925775289535522,,,,,,,,,
2,2839,0.14084461331367493,0.0448659248650074,0.10688619315624237,0.2522174119949341,,,,,,,,,
2,2849,0.10690280795097351,0.03901885449886322,0.04547179490327835,0.15627647936344147,,,,,,,,,
2,2859,0.10437202453613281,0.037027645856142044,0.05834023281931877,0.1664150208234787,,,,,,,,,
2,2869,0.1328408122062683,0.035533055663108826,0.028799382969737053,0.16519349813461304,,,,,,,,,
2,2879,0.2186172604560852,0.0489291287958622,0.10639363527297974,0.32990381121635437,,,,,,,,,
2,2889,0.19704332947731018,0.058785948902368546,0.13017317652702332,0.33309510350227356,,,,,,,,,
2,2899,0.15716198086738586,0.0647287517786026,0.14086408913135529,0.30449897050857544,,,,,,,,,
2,2909,0.28535664081573486,0.08262169361114502,0.25533831119537354,0.548957109451294,,,,,,,,,
2,2919,0.14216062426567078,0.03698578476905823,0.02836795523762703,0.17422714829444885,,,,,,,,,
2,2929,0.13173478841781616,0.04410204291343689,0.04315639287233353,0.17930138111114502,,,,,,,,,
2,2939,0.1669379472732544,0.06536363065242767,0.07112395018339157,0.24459826946258545,,,,,,,,,
2,2949,0.20120880007743835,0.06923109292984009,0.08025883138179779,0.28839072585105896,,,,,,,,,
2,2959,0.1389465630054474,0.0493493415415287,0.06571221351623535,0.20959371328353882,,,,,,,,,
2,2969,0.18598973751068115,0.048542413860559464,0.06448724865913391,0.25533121824264526,,,,,,,,,
2,2979,0.09724783897399902,0.033606499433517456,0.03911963850259781,0.1397281140089035,,,,,,,,,
2,2989,0.15607532858848572,0.04829075187444687,0.09639926254749298,0.2573036849498749,,,,,,,,,
2,2999,0.0836535096168518,0.03130080923438072,0.033946726471185684,0.12073031067848206,,,,,,,,,
2,3009,0.2040618658065796,0.058047641068696976,0.06704999506473541,0.27691662311553955,,,,,,,,,
2,3019,0.10527747869491577,0.02960510551929474,0.02790403738617897,0.13614201545715332,,,,,,,,,
2,3029,0.10559132695198059,0.04230719804763794,0.06068194657564163,0.17050398886203766,,,,,,,,,
2,3039,0.20255345106124878,0.07313058525323868,0.15090568363666534,0.36077219247817993,,,,,,,,,
2,3049,0.11963546276092529,0.03673303499817848,0.03838155418634415,0.16169030964374542,,,,,,,,,
2,3059,0.14907938241958618,0.0567949116230011,0.14890941977500916,0.3036682903766632,,,,,,,,,
2,3069,0.14995726943016052,0.06093679741024971,0.05070348083972931,0.2067544311285019,,,,,,,,,
2,3079,0.0795646607875824,0.02705457992851734,0.033864960074424744,0.11613507568836212,,,,,,,,,
2,3089,0.144351989030838,0.05658234655857086,0.09142261743545532,0.24143284559249878,,,,,,,,,
2,3099,0.13955211639404297,0.06054985150694847,0.10124510526657104,0.24685220420360565,,,,,,,,,
2,3107,,,,,0.7192893028259277,0.6543770432472229,0.04565231502056122,0.0017605910543352365,0.7192893028259277,0.18993423879146576,0.7192893028259277,0.8614466786384583,0.8133895397186279
